ticket_id,showtime_id,customer_id,seat_number,seat_type,final_price
5115,32,8,H12,Normal,350
5116,81,38,H3,Normal,200
5117,100,114,B8,Normal,350
5118,60,83,E2,Normal,300
5119,83,56,A13,Honeymoon,240
5120,58,175,K2,Normal,200
5121,99,103,B5,Normal,160
5122,56,138,G2,Normal,350
5123,28,102,H3,VIP,200
5124,1,78,H3,Normal,240
5125,42,177,C3,VIP,200
5126,82,169,K13,Normal,350
5127,48,83,E4,Honeymoon,300
5128,40,30,B15,Honeymoon,160
5129,97,5,H3,Honeymoon,300
5130,63,119,E13,Normal,300
5131,76,199,H4,Normal,350
5132,72,31,K10,Normal,300
5133,88,180,G10,Normal,300
5134,80,23,A14,Honeymoon,350
5135,4,48,B4,Normal,350
5136,38,109,E11,Normal,240
5137,27,40,D14,Normal,300
5138,9,6,G7,Normal,200
5139,16,38,C14,Normal,160
5140,56,169,H6,Normal,160
5141,76,100,A11,Honeymoon,350
5142,31,27,H1,Normal,350
5143,88,69,A2,Normal,240
5144,14,57,J5,Normal,300
5145,25,17,K10,Honeymoon,350
5146,34,71,G4,Normal,350
5147,67,47,G3,Normal,160
5148,24,79,A4,Normal,300
5149,73,110,E3,Normal,240
5150,26,13,B14,Normal,350
5151,20,139,B4,Honeymoon,350
5152,64,124,G1,Normal,350
5153,10,109,B14,Normal,160
5154,83,90,H11,Normal,350
5155,67,86,E10,Normal,350
5156,24,92,J3,Normal,160
5157,5,24,B8,Honeymoon,350
5158,67,73,D1,Normal,300
5159,58,4,A8,Normal,300
5160,27,113,E6,Normal,160
5161,80,46,G10,Honeymoon,300
5162,15,18,E1,Normal,240
5163,35,43,H7,Normal,350
5164,76,161,D7,Normal,240
5165,53,93,C6,VIP,300
5166,44,103,H7,Normal,160
5167,26,124,F12,Normal,160
5168,47,10,F10,Honeymoon,240
5169,34,73,A13,Normal,300
5170,87,187,D2,Normal,350
5171,95,31,F15,Normal,300
5172,50,156,B7,Normal,300
5173,84,60,D13,Normal,160
5174,12,131,B15,VIP,200
5175,87,118,K11,Honeymoon,350
5176,4,183,H1,Honeymoon,350
5177,87,14,K11,Normal,160
5178,48,186,E14,Normal,300
5179,55,143,G4,Normal,160
5180,1,2,E11,Normal,300
5181,89,24,A7,Normal,200
5182,66,64,E5,Normal,200
5183,30,199,D1,Normal,240
5184,3,100,B3,Normal,300
5185,21,114,K6,VIP,160
5186,89,24,A8,Normal,160
5187,84,155,E14,Normal,160
5188,49,165,K10,Normal,240
5189,86,91,G12,Normal,350
5190,85,167,F4,Normal,160
5191,62,191,F4,Normal,200
5192,97,26,J1,Normal,160
5193,38,65,E3,Normal,160
5194,15,120,C10,Honeymoon,160
5195,52,4,F9,Normal,350
5196,79,157,A15,Normal,160
5197,46,1,G9,Normal,350
5198,25,50,J14,Normal,350
5199,21,110,J1,Honeymoon,240
5200,88,139,E3,Normal,200
5201,5,74,K1,Normal,160
5202,70,187,J8,Normal,160
5203,47,62,H7,Honeymoon,160
5204,87,81,H6,Normal,350
5205,68,164,C2,Honeymoon,300
5206,91,56,C15,Normal,200
5207,18,111,J2,Honeymoon,160
5208,21,21,F7,VIP,300
5209,92,141,A13,Normal,300
5210,99,9,B9,Normal,300
5211,86,139,A14,Normal,200
5212,23,70,E10,Normal,300
5213,64,129,E2,Normal,160
5214,67,118,H15,Normal,160
5215,40,198,F14,Normal,240
5216,10,56,A1,Normal,350
5217,89,31,J6,Normal,300
5218,52,37,C2,Normal,350
5219,72,175,K6,Normal,350
5220,75,91,C2,Honeymoon,350
5221,61,114,D11,Honeymoon,350
5222,64,128,G1,VIP,350
5223,5,175,A4,Normal,160
5224,53,122,B8,Normal,200
5225,55,69,B14,Normal,300
5226,37,186,G8,Normal,300
5227,56,36,K14,Normal,160
5228,59,32,B15,Normal,160
5229,93,64,F15,Honeymoon,350
5230,69,199,K13,Normal,200
5231,73,170,K9,Normal,300
5232,59,48,E7,Honeymoon,240
5233,2,81,G11,Normal,160
5234,65,158,D13,Normal,240
5235,60,149,B10,Normal,300
5236,51,60,B8,Honeymoon,160
5237,30,141,J9,Normal,300
5238,11,1,G7,Normal,160
5239,92,65,K8,Normal,300
5240,76,33,J8,Normal,240
5241,39,38,F6,Normal,200
5242,90,25,A4,Normal,160
5243,77,154,J15,Normal,240
5244,72,59,D1,Normal,300
5245,63,161,A9,Normal,240
5246,64,101,C3,Normal,160
5247,61,127,F9,Normal,240
5248,54,41,J12,Normal,300
5249,92,158,E5,Normal,350
5250,94,57,H1,Normal,200
5251,73,177,C4,Normal,200
5252,95,48,F10,Honeymoon,350
5253,58,72,F13,Honeymoon,160
5254,85,177,D10,Normal,240
5255,56,175,K2,Honeymoon,240
5256,34,56,B2,Normal,350
5257,31,65,K14,Honeymoon,350
5258,52,12,K6,Normal,300
5259,89,69,J11,Normal,300
5260,76,134,A4,Normal,200
5261,1,89,A7,Normal,160
5262,55,193,B11,Normal,160
5263,22,25,B9,Normal,350
5264,40,1,A10,Normal,200
5265,1,160,A13,Honeymoon,200
5266,65,131,J5,Normal,300
5267,63,49,C9,Normal,240
5268,54,147,K12,Honeymoon,160
5269,42,60,B4,Normal,200
5270,21,157,F1,Honeymoon,300
5271,79,178,D7,Normal,300
5272,81,2,H15,Normal,300
5273,22,73,D1,Normal,240
5274,38,184,K14,Normal,200
5275,99,145,E15,Normal,350
5276,80,188,J4,Normal,350
5277,8,110,D3,Normal,300
5278,62,164,E2,Normal,300
5279,47,61,D13,Normal,240
5280,17,17,B3,Normal,300
5281,17,49,H3,Honeymoon,200
5282,90,76,D3,Normal,300
5283,13,188,E3,Honeymoon,300
5284,17,148,A12,Normal,200
5285,38,178,C4,Honeymoon,160
5286,81,131,G12,Normal,350
5287,78,43,F12,Normal,300
5288,45,57,B10,Normal,200
5289,6,50,J12,Normal,350
5290,35,196,K6,Normal,240
5291,14,178,D4,Normal,160
5292,72,37,F3,Normal,300
5293,61,46,K1,Normal,160
5294,15,170,D10,Normal,300
5295,54,15,B3,Normal,300
5296,27,161,C5,Normal,300
5297,13,80,A7,VIP,160
5298,31,139,A13,Normal,240
5299,35,148,J6,Normal,200
5300,60,24,H7,Normal,200
5301,6,125,E9,Normal,240
5302,69,192,G10,Normal,240
5303,86,118,F15,Normal,300
5304,58,80,C12,Honeymoon,300
5305,49,94,H4,Normal,200
5306,23,65,H5,Normal,300
5307,89,88,B11,Normal,300
5308,34,88,F1,Normal,240
5309,26,145,C2,Normal,160
5310,47,126,G1,Normal,350
5311,5,89,J5,Normal,350
5312,90,61,J6,Normal,300
5313,20,15,D7,Normal,300
5314,6,94,K13,VIP,350
5315,70,51,G13,Normal,240
5316,59,27,G15,Normal,350
5317,64,74,A14,Normal,350
5318,18,61,G14,Normal,350
5319,4,186,H12,Honeymoon,300
5320,17,31,D3,Honeymoon,300
5321,14,12,G3,Normal,350
5322,78,46,K9,Normal,300
5323,13,159,H5,Normal,350
5324,7,32,D8,Honeymoon,240
5325,44,160,A3,Normal,300
5326,15,181,E8,Honeymoon,160
5327,19,61,J13,Normal,300
5328,63,46,K3,Normal,240
5329,35,85,D7,Honeymoon,240
5330,81,80,G6,VIP,300
5331,35,135,C1,Normal,200
5332,19,4,E6,Honeymoon,350
5333,20,52,G1,Honeymoon,350
5334,100,159,E9,Honeymoon,240
5335,35,112,F12,VIP,300
5336,32,36,C3,Normal,200
5337,48,182,E8,Normal,160
5338,44,54,F13,Honeymoon,350
5339,24,119,G5,Normal,200
5340,61,127,H3,Normal,350
5341,17,17,D8,Normal,300
5342,71,75,E14,Honeymoon,350
5343,50,158,D4,Normal,160
5344,65,105,H8,Normal,300
5345,99,150,H9,Normal,240
5346,32,117,G5,Normal,200
5347,36,43,B10,Normal,350
5348,13,112,J12,Normal,300
5349,70,115,K4,Normal,300
5350,58,27,K10,Honeymoon,350
5351,14,37,H3,Normal,240
5352,37,46,E9,VIP,350
5353,79,113,F9,Normal,240
5354,68,35,F10,VIP,350
5355,40,132,H14,Normal,300
5356,59,80,E12,Normal,160
5357,80,80,B5,Normal,160
5358,92,154,B12,Normal,300
5359,16,121,A8,Normal,160
5360,62,147,F10,Normal,240
5361,4,122,E1,Honeymoon,300
5362,45,81,A3,Normal,240
5363,90,173,A7,VIP,300
5364,28,154,A4,Normal,240
5365,96,150,J13,VIP,240
5366,66,119,K4,Normal,160
5367,31,58,J5,Normal,300
5368,3,63,A15,Normal,350
5369,8,156,A13,Honeymoon,160
5370,24,193,H13,Normal,240
5371,15,172,A7,Normal,240
5372,43,100,G14,Normal,350
5373,31,171,A6,Normal,350
5374,73,165,E4,Normal,240
5375,45,66,B15,Normal,350
5376,66,145,B7,Honeymoon,200
5377,8,168,H13,Normal,160
5378,71,166,F9,Honeymoon,300
5379,57,85,J13,Normal,350
5380,80,189,K8,Normal,350
5381,99,137,F15,VIP,200
5382,30,189,J1,Normal,300
5383,74,144,H1,Normal,200
5384,18,123,E9,Honeymoon,300
5385,69,2,G5,Normal,160
5386,93,106,F2,Normal,350
5387,39,108,A1,Normal,160
5388,60,72,K15,Normal,300
5389,98,171,E2,Normal,350
5390,43,126,B3,Normal,200
5391,45,170,D3,Normal,240
5392,23,57,K2,Honeymoon,200
5393,69,81,A1,Normal,240
5394,94,195,K2,Normal,200
5395,6,158,H2,Normal,300
5396,56,141,J10,Honeymoon,160
5397,4,19,K7,Honeymoon,240
5398,93,7,C8,Honeymoon,300
5399,23,137,C10,Honeymoon,160
5400,6,54,F7,Normal,160
5401,32,104,B1,Normal,350
5402,18,86,J7,Normal,350
5403,15,82,H12,Normal,350
5404,40,61,G3,Normal,240
5405,96,87,J14,Normal,240
5406,73,2,A3,Normal,160
5407,74,178,A14,VIP,240
5408,84,31,E6,Normal,160
5409,6,33,G5,Normal,300
5410,63,80,F11,Normal,200
5411,67,11,H9,Normal,160
5412,11,161,J9,Normal,160
5413,43,128,A15,Normal,300
5414,17,135,C7,Normal,350
5415,96,128,B12,Normal,350
5416,4,31,A12,Normal,350
5417,63,176,E7,Normal,160
5418,68,126,B15,Normal,160
5419,81,47,G6,Normal,240
5420,41,181,J15,Normal,240
5421,83,107,C4,Honeymoon,200
5422,5,19,C2,Normal,200
5423,32,81,H12,Honeymoon,240
5424,86,123,C9,VIP,160
5425,70,134,G6,VIP,300
5426,35,107,J11,Honeymoon,240
5427,22,49,C13,Honeymoon,160
5428,65,73,F6,Normal,240
5429,84,50,A3,Normal,350
5430,22,81,E14,Normal,240
5431,11,95,H12,Normal,350
5432,77,12,E3,Normal,160
5433,3,23,H6,Normal,350
5434,9,54,C10,VIP,240
5435,60,118,B3,Normal,350
5436,76,197,E7,Normal,300
5437,87,59,G13,Normal,350
5438,14,164,K3,Normal,350
5439,97,3,D1,Normal,200
5440,18,58,D10,Normal,300
5441,73,183,E15,Normal,160
5442,23,57,G7,Normal,350
5443,74,145,B11,Normal,300
5444,83,167,B7,Normal,160
5445,47,90,B11,Normal,300
5446,69,196,E13,Normal,200
5447,47,55,H10,Normal,160
5448,87,45,D6,Normal,160
5449,30,1,H8,Normal,350
5450,25,21,K11,Normal,240
5451,28,21,A12,Normal,160
5452,98,52,A3,Honeymoon,160
5453,25,82,H15,Normal,200
5454,74,171,J15,Honeymoon,200
5455,78,180,J14,Normal,200
5456,58,67,F7,Normal,350
5457,94,113,C15,Honeymoon,160
5458,41,44,J7,Honeymoon,200
5459,25,160,F11,VIP,200
5460,78,10,H10,Normal,300
5461,99,64,A9,Normal,300
5462,48,69,A12,Honeymoon,200
5463,98,68,H11,Normal,350
5464,10,28,F13,Honeymoon,240
5465,99,181,E2,Normal,300
5466,75,116,G14,VIP,300
5467,11,51,E13,Honeymoon,160
5468,85,181,F2,Normal,160
5469,21,4,C10,Normal,200
5470,86,79,J15,Normal,160
5471,45,17,B2,Normal,160
5472,7,108,H14,Normal,240
5473,81,195,J6,Normal,350
5474,64,74,B9,Honeymoon,200
5475,64,175,A2,VIP,240
5476,2,184,G2,Normal,200
5477,76,23,K14,Normal,350
5478,42,18,H12,Honeymoon,200
5479,82,129,D8,Honeymoon,160
5480,54,35,D1,Honeymoon,350
5481,75,64,C15,Normal,240
5482,16,186,A9,Honeymoon,240
5483,18,59,A6,Normal,300
5484,99,1,D6,VIP,240
5485,59,131,H14,VIP,300
5486,90,67,C5,Honeymoon,160
5487,16,37,F7,Normal,240
5488,6,29,K12,Honeymoon,350
5489,57,89,B10,Normal,300
5490,47,161,K4,Normal,240
5491,48,100,B2,Honeymoon,160
5492,42,189,C6,Normal,350
5493,76,122,G6,Normal,350
5494,60,90,B6,Honeymoon,160
5495,77,132,B3,Honeymoon,240
5496,4,14,K11,Honeymoon,200
5497,2,161,A1,Normal,240
5498,90,150,K7,Honeymoon,300
5499,59,176,K1,Normal,300
5500,27,131,D6,Honeymoon,240
